DATE,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
2021-05-07,3133.0,3159.85,3111.8,3111.45,3131.0,3132.9,3136.92,3354.35,1865.2,1912540,5999492210.4,94194
2021-05-10,3145.95,3164.2,3125.0,3132.9,3147.0,3145.5,3145.94,3354.35,1865.2,2137153,6723356016.9,100229
2021-05-11,3125.0,3128.1,3091.15,3145.5,3120.0,3122.6,3111.04,3354.35,1865.2,2415625,7515102667.1,93623
2021-05-12,3120.0,3120.0,3070.6,3122.6,3085.5,3087.6,3086.76,3354.35,1865.2,1978558,6107329661.55,101860
2021-05-14,3098.5,3098.5,3040.0,3087.6,3052.0,3051.5,3051.89,3354.35,1865.2,2043935,6237862560.75,126572
2021-05-17,3055.0,3075.2,3036.0,3051.5,3072.75,3069.75,3054.41,3354.35,1872.1,2890462,8828642067.75,98199
2021-05-18,3100.0,3124.0,3078.0,3069.75,3089.0,3088.8,3097.13,3354.35,1872.1,2098538,6499442922.95,65396
2021-05-19,3084.0,3118.0,3067.1,3088.8,3084.9,3082.0,3095.03,3354.35,1872.1,1986041,6146847715.9,112427
2021-05-20,3067.1,3088.8,3052.1,3082.0,3060.65,3060.0,3065.96,3354.35,1872.1,2329027,7140693825.45,110631
2021-05-21,3061.0,3088.2,3055.1,3060.0,3080.5,3080.5,3075.95,3354.35,1872.1,1685566,5184715065.35,74555
2021-05-24,3081.5,3105.0,3072.0,3080.5,3082.45,3081.5,3089.42,3354.35,1925.0,1652260,5104527041.8,79516
2021-05-25,3092.0,3128.25,3082.1,3081.5,3115.0,3114.0,3111.62,3354.35,1925.0,1841613,5730395912.55,122270
2021-05-26,3120.0,3165.0,3103.8,3114.0,3158.0,3158.5,3143.41,3354.35,1925.0,1923753,6047145461.35,98431
2021-05-27,3161.95,3217.75,3161.8,3158.5,3198.0,3180.0,3189.1,3354.35,1925.0,5959785,19006345222.15,181046
2021-05-28,3189.5,3198.0,3135.65,3180.0,3146.35,3143.6,3161.25,3354.35,1925.0,1763701,5575492889.05,98509
2021-05-31,3150.0,3170.35,3128.6,3143.6,3163.4,3159.15,3155.52,3354.35,1981.1,1652799,5215439448.1,86026
2021-06-01,3168.6,3169.95,3132.0,3159.15,3153.9,3153.0,3147.93,3354.35,1981.1,1377441,4336083044.9,91948
2021-06-02,3150.85,3159.45,3115.0,3153.0,3135.0,3129.45,3128.08,3354.35,1981.1,2240078,7007134474.8,132990
2021-06-03,3154.55,3154.55,3122.65,3129.45,3144.9,3141.25,3136.68,3354.35,1981.1,1281706,4020300713.05,91185
2021-06-04,3128.0,3156.85,3125.0,3141.25,3138.5,3143.75,3140.46,3354.35,1981.1,1836060,5766071003.15,78503
2021-06-07,3145.0,3190.45,3133.6,3143.75,3187.0,3183.2,3157.52,3354.35,2000.95,2559821,8082689475.7,102542
2021-06-08,3198.0,3231.0,3187.2,3183.2,3199.35,3200.15,3212.89,3354.35,2000.95,2574057,8270159545.55,115327
2021-06-09,3202.0,3220.0,3186.2,3200.15,3199.7,3200.25,3202.19,3354.35,2000.95,1710925,5478705691.35,75025
2021-06-10,3210.0,3224.0,3193.0,3200.25,3216.0,3216.8,3210.54,3354.35,2000.95,1874324,6017589512.15,100093
2021-06-11,3211.55,3309.0,3211.0,3216.8,3279.0,3273.8,3269.42,3354.35,2000.95,3452954,11289168561.4,139241
2021-06-14,3279.0,3308.7,3270.35,3273.8,3277.15,3276.35,3284.58,3354.35,2000.95,1847360,6067799808.6,82241
2021-06-15,3298.0,3298.0,3251.55,3276.35,3262.0,3262.75,3275.11,3354.35,2000.95,1304985,4273970422.6,96054
2021-06-16,3262.1,3294.7,3253.0,3262.75,3270.0,3274.35,3273.56,3354.35,2000.95,1635552,5354077782.45,92225
2021-06-17,3265.5,3336.05,3260.0,3274.35,3328.0,3317.75,3295.52,3354.35,2000.95,2273413,7492087861.65,131862
2021-06-18,3350.9,3358.0,3275.0,3317.75,3303.0,3297.3,3312.52,3358.0,2000.95,3380431,11197761791.3,141335
2021-06-21,3265.0,3286.0,3251.7,3297.3,3273.0,3273.1,3270.48,3358.0,2009.25,1130569,3697504601.3,77545
2021-06-22,3304.0,3327.05,3285.0,3273.1,3304.0,3301.2,3309.41,3358.0,2009.25,1708688,5654751060.65,91864
2021-06-23,3329.0,3329.0,3256.4,3301.2,3267.3,3261.4,3277.84,3358.0,2009.25,1467104,4808928707.9,97430
2021-06-24,3284.0,3383.0,3278.5,3261.4,3370.0,3373.6,3344.69,3383.0,2009.25,4155204,13897853675.1,191883
2021-06-25,3375.25,3399.65,3350.0,3373.6,3371.0,3380.8,3377.11,3399.65,2009.25,2722861,9195412962.85,112139
2021-06-28,3391.5,3391.5,3333.0,3380.8,3342.0,3336.75,3345.72,3399.65,2075.05,1355238,4534249770.0,80472
2021-06-29,3342.0,3366.3,3326.5,3336.75,3335.25,3340.85,3344.11,3399.65,2075.05,1497322,5007216160.85,97261
2021-06-30,3346.0,3382.0,3338.5,3340.85,3351.0,3345.75,3356.8,3399.65,2075.05,1693146,5683548098.95,101344
2021-07-01,3358.0,3362.0,3332.35,3345.75,3338.0,3341.5,3343.83,3399.65,2075.05,990310,3311427478.8,63177
2021-07-02,3331.0,3339.7,3295.2,3341.5,3329.0,3325.45,3311.83,3399.65,2075.05,1682274,5571406774.65,124870
2021-07-05,3342.0,3374.0,3302.0,3325.45,3328.0,3321.0,3342.14,3399.65,2125.1,1972858,6593560506.9,113655
2021-07-06,3313.0,3328.0,3256.1,3321.0,3273.65,3262.3,3285.26,3399.65,2125.1,2159420,7094262857.45,142732
2021-07-07,3275.0,3282.7,3241.6,3262.3,3275.85,3274.95,3264.79,3399.65,2125.1,2640710,8621356119.05,119862
2021-07-08,3298.0,3298.0,3231.9,3274.95,3253.0,3258.5,3264.38,3399.65,2125.1,2485811,8114642972.35,159147
2021-07-09,3250.0,3282.0,3201.0,3258.5,3211.8,3208.15,3232.37,3399.65,2125.1,6365067,20574274921.25,321370
2021-07-12,3235.0,3236.0,3188.35,3208.15,3198.4,3193.1,3212.9,3399.65,2125.1,1892226,6079523668.95,136133
2021-07-13,3214.0,3214.0,3175.0,3193.1,3190.4,3187.55,3192.6,3399.65,2125.1,1809339,5776498373.75,119046
2021-07-14,3187.0,3222.0,3185.0,3187.55,3214.4,3214.55,3207.79,3399.65,2125.1,2044279,6557620557.05,121236
2021-07-15,3227.6,3231.85,3194.0,3214.55,3201.9,3202.95,3207.01,3399.65,2125.1,2232968,7161160396.0,134474
2021-07-16,3213.0,3219.85,3192.0,3202.95,3194.5,3194.8,3202.38,3399.65,2125.1,1256526,4023879474.8,90365
2021-07-19,3180.0,3199.8,3176.0,3194.8,3184.9,3184.6,3185.26,3399.65,2125.1,1597058,5087041968.65,78047
2021-07-20,3184.6,3215.0,3156.15,3184.6,3203.85,3205.8,3187.48,3399.65,2125.1,1811945,5775540904.05,132943
2021-07-22,3190.0,3224.95,3190.0,3205.8,3214.7,3216.35,3212.15,3399.65,2125.1,2859334,9184601700.55,121867
2021-07-23,3230.0,3241.55,3206.65,3216.35,3210.0,3212.85,3225.77,3399.65,2125.1,1776193,5729596471.6,100269
2021-07-26,3200.0,3224.25,3190.85,3212.85,3200.35,3197.55,3205.52,3399.65,2163.5,1259611,4037709192.05,87600
2021-07-27,3200.0,3210.0,3161.15,3197.55,3187.95,3182.95,3185.06,3399.65,2163.5,1121367,3571616645.05,79117
2021-07-28,3188.0,3204.45,3132.4,3182.95,3199.9,3197.8,3169.59,3399.65,2163.5,1660654,5263594035.55,113534
2021-07-29,3200.25,3225.45,3190.3,3197.8,3194.0,3195.8,3207.56,3399.65,2163.5,1731997,5555484672.65,123060
2021-07-30,3219.0,3223.5,3162.35,3195.8,3167.7,3167.45,3191.59,3399.65,2163.5,2999943,9574588335.95,140915
2021-08-02,3180.0,3224.9,3167.0,3167.45,3220.0,3219.4,3199.51,3399.65,2216.45,2608669,8346453822.5,112175
2021-08-03,3229.0,3290.0,3218.95,3219.4,3278.5,3284.9,3265.75,3399.65,2216.45,3804735,12425311115.35,169947
2021-08-04,3300.0,3305.2,3261.2,3284.9,3275.0,3273.95,3280.85,3399.65,2216.45,2929598,9611565427.2,97356
2021-08-05,3275.0,3315.0,3262.5,3273.95,3282.15,3283.95,3291.59,3399.65,2216.45,2534521,8342597223.05,101103
2021-08-06,3272.55,3324.0,3265.0,3283.95,3311.0,3309.8,3299.35,3399.65,2216.45,2292362,7563309162.25,102596
2021-08-09,3323.9,3337.0,3310.0,3309.8,3321.0,3322.7,3323.8,3399.65,2216.45,1510489,5020566711.25,96243
2021-08-10,3315.6,3349.9,3315.6,3322.7,3330.5,3333.9,3334.47,3399.65,2216.45,2040777,6804914788.2,100513
2021-08-11,3350.0,3360.0,3327.1,3333.9,3348.0,3344.2,3344.63,3399.65,2216.45,1929707,6454161673.5,104272
2021-08-12,3326.0,3368.0,3326.0,3344.2,3347.0,3351.75,3353.87,3399.65,2216.45,1310205,4394255743.65,84190
2021-08-13,3360.75,3480.0,3357.5,3351.75,3456.05,3463.4,3438.94,3480.0,2216.45,4363584,15006082710.35,217264
2021-08-16,3460.0,3494.35,3436.5,3463.4,3464.75,3472.95,3470.4,3494.35,2216.45,2083489,7230549749.25,120736
2021-08-17,3482.1,3560.8,3463.0,3472.95,3548.0,3553.05,3523.43,3560.8,2216.45,4336019,15277648941.65,189016
2021-08-18,3573.85,3595.0,3536.6,3553.05,3559.8,3560.55,3564.21,3595.0,2216.45,2631309,9378550368.2,190233
2021-08-20,3506.0,3575.0,3500.0,3560.55,3551.6,3559.5,3553.61,3595.0,2216.45,2836148,10078573269.05,146932
2021-08-23,3580.0,3673.0,3561.9,3559.5,3635.0,3637.4,3636.99,3673.0,2216.45,3744176,13617518913.15,182578
2021-08-24,3657.0,3667.35,3594.4,3637.4,3615.05,3613.2,3626.54,3673.0,2216.45,2511141,9106741534.1,140873
2021-08-25,3610.0,3697.75,3607.05,3613.2,3665.0,3659.0,3667.15,3697.75,2216.45,2123263,7786317794.0,132939
2021-08-26,3660.0,3687.6,3647.9,3659.0,3655.0,3671.85,3666.49,3697.75,2216.45,1902533,6975627265.6,111272
2021-08-27,3666.0,3729.5,3651.1,3671.85,3715.0,3720.15,3704.47,3729.5,2216.45,3944728,14613115000.85,146958
2021-08-30,3715.0,3740.35,3687.6,3720.15,3709.0,3701.3,3717.61,3740.35,2228.0,2033114,7558326821.9,120886
2021-08-31,3709.4,3804.1,3703.45,3701.3,3797.9,3786.45,3763.43,3804.1,2228.0,3207480,12071111288.25,118247
2021-09-01,3796.0,3816.7,3707.0,3786.45,3715.0,3714.95,3742.07,3816.7,2228.0,2643336,9891548398.7,159880
2021-09-02,3734.0,3859.15,3722.0,3714.95,3827.9,3836.75,3798.12,3859.15,2228.0,3403717,12927723346.45,147951
2021-09-03,3825.0,3856.9,3804.55,3836.75,3835.0,3842.05,3830.31,3859.15,2228.0,1746812,6690825623.35,110739
2021-09-06,3849.7,3877.6,3814.0,3842.05,3847.9,3852.0,3842.72,3877.6,2283.35,1723693,6623670538.95,111169
2021-09-07,3864.0,3869.95,3808.25,3852.0,3823.85,3815.9,3834.63,3877.6,2283.35,1585039,6078043781.7,97123
2021-09-08,3810.0,3815.0,3756.0,3815.9,3777.0,3774.15,3798.07,3877.6,2283.35,4147175,15751252747.1,122519
2021-09-09,3789.7,3808.7,3765.0,3774.15,3793.0,3791.4,3787.1,3877.6,2283.35,1441148,5457774387.45,124377
2021-09-13,3767.0,3852.4,3767.0,3791.4,3841.5,3845.35,3828.3,3877.6,2302.6,1691473,6475463794.9,109836
2021-09-14,3849.95,3896.5,3825.0,3845.35,3880.1,3885.9,3873.73,3896.5,2302.6,1991188,7713316318.1,104679
2021-09-15,3882.1,3980.0,3866.0,3885.9,3950.0,3954.55,3929.4,3980.0,2302.6,2461369,9671698399.65,120015
2021-09-16,3930.0,3981.75,3892.1,3954.55,3903.05,3903.3,3931.95,3981.75,2302.6,2946666,11586139448.2,123851
2021-09-17,3920.0,3945.0,3805.0,3903.3,3826.55,3827.85,3851.08,3981.75,2302.6,6477148,24944046353.1,155142
2021-09-20,3809.0,3871.0,3807.85,3827.85,3820.05,3823.5,3837.22,3981.75,2302.6,2002008,7682147330.75,120832
2021-09-21,3858.0,3871.55,3821.65,3823.5,3861.95,3862.95,3850.74,3981.75,2302.6,1568129,6038455605.45,99059
2021-09-22,3862.5,3896.85,3852.45,3862.95,3856.75,3862.15,3873.71,3981.75,2302.6,1744067,6756003293.95,93000
2021-09-23,3870.0,3879.0,3835.0,3862.15,3872.0,3869.25,3859.54,3981.75,2302.6,2003869,7734019886.4,131024
2021-09-24,3890.0,3944.4,3855.0,3869.25,3878.75,3871.3,3908.95,3981.75,2302.6,2320754,9071718889.85,185756
2021-09-27,3900.0,3904.0,3802.9,3871.3,3839.0,3836.95,3842.81,3981.75,2366.0,1673362,6430415744.6,126569
2021-09-28,3850.0,3850.0,3751.25,3836.95,3777.05,3779.15,3784.75,3981.75,2366.0,2253075,8527330472.4,140925
2021-09-29,3759.8,3806.0,3722.15,3779.15,3794.55,3791.9,3767.14,3981.75,2366.0,2489161,9377015958.3,138418
2021-09-30,3805.0,3805.0,3750.1,3791.9,3778.7,3775.55,3773.28,3981.75,2366.0,2252412,8498981489.3,145940
2021-10-01,3781.75,3810.0,3725.0,3775.55,3728.65,3730.2,3747.99,3981.75,2366.0,1578374,5915725343.65,132388
2021-10-04,3724.8,3783.65,3707.45,3730.2,3779.0,3773.3,3762.58,3981.75,2600.05,1356860,5105290641.5,82301
2021-10-05,3754.0,3840.0,3741.6,3773.3,3839.1,3833.3,3785.15,3981.75,2600.05,1877966,7108385858.15,107053
2021-10-06,3836.0,3857.45,3795.0,3833.3,3813.8,3810.9,3830.18,3981.75,2600.05,1678154,6427634316.05,105524
2021-10-07,3830.0,3899.0,3820.05,3810.9,3898.0,3892.9,3868.01,3981.75,2600.05,1647233,6371521151.0,100510
2021-10-08,3925.0,3989.9,3900.0,3892.9,3943.0,3935.65,3947.83,3989.9,2600.05,2934339,11584283174.7,178433
2021-10-11,3755.0,3757.5,3660.0,3935.65,3687.95,3685.6,3702.67,3989.9,2600.05,11845402,43859658074.25,704881
2021-10-12,3706.0,3707.0,3630.6,3685.6,3656.2,3652.85,3658.54,3989.9,2600.05,5752877,21047120430.0,371571
2021-10-13,3650.0,3675.45,3645.0,3652.85,3658.05,3655.2,3655.85,3989.9,2600.05,3545655,12962366655.15,228263
2021-10-14,3625.0,3670.0,3608.2,3655.2,3614.8,3611.45,3626.77,3989.9,2600.05,6442299,23364720249.3,406019
2021-10-18,3603.45,3652.7,3601.45,3611.45,3649.0,3647.15,3631.23,3989.9,2600.05,3590107,13036517799.15,213590
2021-10-19,3669.0,3690.1,3625.2,3647.15,3634.45,3634.15,3661.85,3989.9,2600.05,3135441,11481500581.85,191609
2021-10-20,3612.0,3630.0,3578.3,3634.15,3607.95,3608.85,3606.05,3989.9,2600.05,2933693,10579039337.05,175675
2021-10-21,3604.1,3607.45,3511.25,3608.85,3532.85,3532.5,3546.27,3989.9,2600.05,4871211,17274650004.55,295349
2021-10-22,3560.0,3561.6,3485.0,3532.5,3501.85,3498.85,3511.44,3989.9,2600.05,2691670,9451650099.45,163976
2021-10-25,3503.0,3514.55,3450.0,3498.85,3491.0,3492.95,3477.23,3989.9,2600.05,2595594,9025471433.6,139684
2021-10-26,3494.5,3529.0,3475.0,3492.95,3485.9,3482.6,3494.69,3989.9,2600.05,3878763,13555085104.1,155172
2021-10-27,3483.0,3511.25,3483.0,3482.6,3488.45,3489.75,3495.53,3989.9,2600.05,2510813,8776620129.0,122328
2021-10-28,3518.0,3518.0,3415.0,3489.75,3423.0,3421.65,3450.19,3989.9,2600.05,2424942,8366511722.1,187690
2021-10-29,3400.05,3461.0,3385.95,3421.65,3404.0,3397.75,3424.21,3989.9,2600.05,3960501,13561601567.6,241935
2021-11-01,3437.95,3487.0,3412.95,3397.75,3482.35,3476.4,3445.74,3989.9,2600.05,2020718,6962871688.9,154841
2021-11-02,3494.0,3513.6,3469.75,3476.4,3484.0,3484.2,3490.81,3989.9,2600.05,3087414,10777567152.9,134659
2021-11-03,3504.2,3519.9,3466.05,3484.2,3488.0,3492.25,3492.58,3989.9,2600.05,1537639,5370327266.85,98779
2021-11-04,3512.95,3513.25,3505.0,3492.25,3508.65,3508.65,3509.12,3989.9,2600.05,328991,1154468248.3,42244
2021-11-08,3548.0,3548.0,3481.2,3508.65,3506.0,3502.75,3503.3,3989.9,2607.05,2526082,8849622221.8,144893
2021-11-09,3508.0,3535.0,3496.0,3502.75,3503.0,3505.7,3508.51,3989.9,2607.05,1782692,6254594395.95,90441
2021-11-10,3498.0,3519.7,3480.2,3505.7,3484.95,3484.3,3494.09,3989.9,2607.05,1516489,5298754955.55,115924
2021-11-11,3480.0,3510.05,3436.0,3484.3,3505.0,3488.2,3464.62,3989.9,2607.05,1284514,4450347031.55,98386
2021-11-12,3506.0,3534.15,3485.7,3488.2,3524.0,3526.05,3509.52,3989.9,2607.05,1747259,6132048785.7,98323
2021-11-15,3528.0,3569.6,3528.0,3526.05,3550.0,3553.3,3554.41,3989.9,2607.05,1809157,6430484084.55,113981
2021-11-16,3569.0,3575.55,3542.0,3553.3,3548.0,3556.4,3560.79,3989.9,2607.05,2013204,7168605743.85,105284
2021-11-17,3550.6,3562.85,3506.4,3556.4,3520.8,3521.9,3533.85,3989.9,2607.05,1632914,5770466506.8,126358
2021-11-18,3515.15,3520.85,3451.6,3521.9,3471.95,3475.7,3478.49,3989.9,2607.05,2136598,7432143867.4,135284
2021-11-22,3478.4,3515.95,3440.3,3475.7,3463.75,3458.4,3482.5,3989.9,2624.45,3167936,11032349106.2,169460
2021-11-23,3445.0,3480.95,3407.8,3458.4,3472.0,3464.25,3455.05,3989.9,2624.45,2153461,7440308037.35,160137
2021-11-24,3472.2,3493.05,3424.0,3464.25,3431.95,3443.3,3469.8,3989.9,2624.45,2161746,7500832834.1,163891
2021-11-25,3443.9,3463.0,3434.05,3443.3,3450.0,3445.9,3451.54,3989.9,2624.45,1849619,6384030188.95,102359
2021-11-26,3425.0,3490.0,3411.9,3445.9,3439.2,3446.85,3454.4,3989.9,2624.45,1941251,6705853480.8,156945
2021-11-29,3447.15,3529.35,3406.45,3446.85,3503.5,3502.0,3490.28,3989.9,2624.45,2981745,10407130645.3,206893
2021-11-30,3491.0,3563.75,3491.0,3502.0,3535.0,3529.15,3535.48,3989.9,2624.45,5588446,19757846113.05,208979
2021-12-01,3535.0,3590.0,3535.0,3529.15,3581.0,3577.8,3568.53,3989.9,2624.45,2102118,7501467334.9,177235
2021-12-02,3589.2,3648.0,3574.1,3577.8,3637.0,3642.9,3614.21,3989.9,2624.45,3152938,11395387802.95,146031
2021-12-03,3646.45,3665.95,3630.85,3642.9,3641.0,3640.45,3644.63,3989.9,2624.45,2486263,9061499107.35,136470
2021-12-06,3640.45,3658.0,3522.0,3640.45,3533.8,3536.4,3585.65,3989.9,2706.15,1849642,6632172778.45,117199
2021-12-07,3562.5,3598.0,3524.3,3536.4,3589.9,3584.5,3572.57,3989.9,2706.15,1484458,5303328386.25,107141
2021-12-08,3601.0,3646.45,3601.0,3584.5,3624.0,3626.9,3631.02,3989.9,2706.15,1428660,5187489131.6,88625
2021-12-09,3610.0,3634.75,3566.0,3626.9,3600.0,3601.75,3593.64,3989.9,2706.15,1567957,5634666502.4,100995
2021-12-10,3585.0,3642.0,3575.1,3601.75,3630.0,3636.8,3611.25,3989.9,2706.15,1510718,5455578667.05,69648
2021-12-13,3650.0,3662.0,3601.7,3636.8,3615.0,3609.65,3626.62,3989.9,2755.0,1883864,6832065637.6,93875
2021-12-14,3605.0,3635.0,3576.7,3609.65,3619.95,3623.8,3618.04,3989.9,2755.0,1747007,6320734400.1,105436
2021-12-15,3620.0,3623.0,3558.15,3623.8,3571.0,3570.35,3575.02,3989.9,2755.0,1603233,5731595939.6,109534
2021-12-16,3582.0,3608.45,3570.0,3570.35,3585.0,3581.6,3582.96,3989.9,2755.0,2072320,7425032318.85,93950
2021-12-17,3602.5,3651.35,3573.7,3581.6,3574.9,3584.35,3608.9,3989.9,2755.0,4333992,15640958964.15,213460
2021-12-20,3589.0,3606.0,3510.15,3584.35,3559.3,3556.9,3569.27,3989.9,2785.0,2312310,8253261975.1,146094
2021-12-21,3582.65,3641.2,3566.4,3556.9,3611.0,3608.3,3617.22,3989.9,2785.0,2340989,8467877601.9,118423
2021-12-22,3624.0,3636.8,3606.25,3608.3,3628.3,3630.75,3625.84,3989.9,2785.0,1224328,4439223316.5,102255
2021-12-23,3648.0,3670.5,3630.0,3630.75,3660.65,3662.7,3656.52,3989.9,2785.0,1792861,6555623174.05,98445
2021-12-24,3685.0,3705.0,3644.8,3662.7,3671.0,3670.9,3673.31,3989.9,2785.0,2209923,8117727561.7,88664
2021-12-27,3671.0,3700.0,3653.1,3670.9,3696.5,3696.1,3684.66,3989.9,2845.0,1534135,5652764172.3,80828
2021-12-28,3710.0,3725.0,3693.85,3696.1,3706.95,3706.55,3713.05,3989.9,2845.0,1456218,5407012571.25,83968
2021-12-29,3692.25,3719.95,3685.0,3706.55,3688.05,3694.7,3704.9,3989.9,2845.0,1456923,5397758672.0,94120
2021-12-30,3681.35,3740.0,3680.0,3694.7,3737.0,3733.75,3725.52,3989.9,2845.0,1966475,7326133567.9,105274
2021-12-31,3742.8,3760.0,3731.3,3733.75,3740.0,3738.35,3744.51,3989.9,2845.0,1207141,4520149056.45,101227
2022-01-03,3750.0,3830.0,3745.0,3738.35,3815.0,3817.75,3807.43,3989.9,2880.0,2346158,8932827981.15,143798
2022-01-04,3831.1,3889.15,3811.7,3817.75,3878.7,3884.75,3859.3,3989.9,2880.0,2488606,9604274014.3,141253
2022-01-05,3865.0,3870.0,3812.4,3884.75,3856.0,3860.95,3847.67,3989.9,2880.0,1733031,6668131688.0,136018
2022-01-06,3812.0,3835.0,3772.0,3860.95,3809.95,3807.45,3802.98,3989.9,2880.0,1810293,6884500149.55,135529
2022-01-07,3820.0,3864.9,3796.4,3807.45,3858.9,3853.5,3839.03,3989.9,2880.0,2460591,9446283701.75,157006
2022-01-10,3978.0,3978.0,3861.0,3853.5,3884.0,3879.85,3897.84,3989.9,2880.0,3937092,15346166149.8,247085
2022-01-11,3856.0,3925.0,3856.0,3879.85,3917.0,3915.9,3896.96,3989.9,2880.0,1906106,7428014700.35,160870
2022-01-12,3925.0,3929.0,3836.55,3915.9,3857.0,3859.9,3874.16,3989.9,2880.0,3203744,12411815990.8,241232
2022-01-13,3918.0,3923.0,3857.0,3859.9,3898.0,3897.9,3891.72,3989.9,2880.0,6684507,26014258279.5,401435
2022-01-14,3877.85,3977.0,3860.05,3897.9,3965.35,3968.15,3924.25,3989.9,2880.0,3348123,13138881273.1,213960
2022-01-17,3992.7,4043.0,3962.3,3968.15,4025.0,4019.15,4010.33,4043.0,2880.0,3442604,13805980840.45,230947
2022-01-18,4033.95,4041.7,3980.0,4019.15,3993.95,3990.6,4009.82,4043.0,2880.0,2389041,9579619424.1,185771
2022-01-19,4012.0,4012.0,3910.5,3990.6,3914.7,3914.65,3937.16,4043.0,2880.0,3102539,12215195983.15,260043
2022-01-20,3910.0,3920.0,3811.0,3914.65,3833.15,3826.55,3843.03,4043.0,2880.0,6176776,23737557017.75,349194
2022-01-21,3807.0,3851.55,3771.1,3826.55,3840.0,3833.5,3820.58,4043.0,2880.0,3112358,11891026050.45,240408
2022-01-24,3840.0,3849.65,3740.1,3833.5,3769.95,3771.35,3783.08,4043.0,2880.0,3258414,12326830753.15,288359
2022-01-25,3769.5,3809.4,3722.2,3771.35,3765.0,3769.9,3763.15,4043.0,2880.0,3330501,12533182476.5,298567
2022-01-27,3731.0,3733.4,3625.1,3769.9,3652.0,3649.25,3669.1,4043.0,2880.0,5718297,20981028870.55,473910
2022-01-28,3646.0,3729.8,3646.0,3649.25,3697.85,3690.05,3702.94,4043.0,2880.0,3143862,11641524811.25,226989
2022-01-31,3749.0,3758.0,3721.4,3690.05,3744.95,3736.25,3741.03,4043.0,2880.0,2739393,10248148872.1,193114
2022-02-01,3770.0,3808.0,3736.4,3736.25,3805.0,3800.65,3781.44,4043.0,2880.0,2105169,7960578363.5,149564
2022-02-02,3827.9,3864.0,3800.65,3800.65,3863.0,3856.2,3841.31,4043.0,2880.0,1984212,7621963889.9,139468
2022-02-03,3851.0,3882.5,3816.05,3856.2,3819.0,3824.6,3850.57,4043.0,2880.0,1960538,7549182942.05,137513
2022-02-04,3815.3,3824.7,3769.0,3824.6,3818.0,3814.9,3804.03,4043.0,2880.0,2307366,8777283685.05,160651
2022-02-07,3791.0,3831.8,3756.15,3814.9,3781.8,3779.0,3791.19,4043.0,2880.0,1919149,7275863610.7,159690
2022-02-08,3791.55,3799.7,3721.0,3779.0,3738.0,3743.45,3741.49,4043.0,2880.0,2946443,11024097961.5,209984
2022-02-09,3750.0,3777.95,3746.1,3743.45,3761.65,3760.55,3761.99,4043.0,2880.0,1638721,6164860124.35,124222
2022-02-10,3789.8,3789.8,3758.0,3760.55,3765.7,3770.35,3771.41,4043.0,2880.0,2112459,7966959377.85,127158
2022-02-11,3752.5,3752.5,3690.0,3770.35,3693.0,3694.95,3703.65,4043.0,2880.0,3851488,14264552938.2,242420
2022-02-14,3724.0,3793.25,3710.0,3694.95,3729.15,3733.75,3749.84,4043.0,2880.0,5951745,22318114654.2,452110
2022-02-15,3786.0,3835.0,3748.0,3733.75,3832.95,3817.8,3784.27,4043.0,2880.0,3931683,14878547124.95,347451
2022-02-16,3844.0,3854.1,3806.0,3817.8,3810.0,3813.1,3822.91,4043.0,2880.0,3256906,12450874614.35,224789
2022-02-17,3825.0,3835.0,3779.0,3813.1,3783.85,3784.2,3796.61,4043.0,2880.0,3134372,11900002924.7,259784
2022-02-18,3769.0,3815.95,3757.6,3784.2,3800.0,3793.9,3788.53,4043.0,2880.0,3688883,13975451807.2,286278
2022-02-21,3810.0,3827.8,3705.55,3793.9,3719.35,3719.4,3746.53,4043.0,2880.0,7465922,27971335681.4,521065
2022-02-22,3650.0,3667.9,3570.0,3719.4,3590.0,3586.4,3596.79,4043.0,2880.0,5408531,19453348172.2,334519
2022-02-23,3611.0,3622.9,3555.65,3586.4,3571.9,3563.8,3581.54,4043.0,2880.0,2426203,8689549721.75,166091
2022-02-24,3474.0,3483.85,3391.1,3563.8,3400.45,3401.65,3440.54,4043.0,2880.0,5039136,17337349379.3,344070
2022-02-25,3468.0,3530.0,3462.0,3401.65,3525.0,3520.75,3508.31,4043.0,2880.0,2549723,8945212715.3,178046
2022-02-28,3490.0,3563.75,3455.9,3520.75,3550.15,3554.2,3529.86,4043.0,2901.8,3288942,11609499907.55,157832
2022-03-02,3552.5,3571.95,3506.0,3554.2,3549.0,3546.15,3537.16,4043.0,2901.8,2761341,9767303515.95,159497
2022-03-03,3562.85,3578.6,3530.1,3546.15,3544.0,3544.4,3553.27,4043.0,2901.8,1928039,6850848054.25,162316
2022-03-04,3501.5,3561.2,3487.05,3544.4,3519.8,3524.35,3525.56,4043.0,2901.8,2370257,8356482128.95,150154
2022-03-07,3450.0,3548.0,3431.55,3524.35,3481.1,3484.9,3491.46,4043.0,2987.05,3054130,10663373904.35,240636
2022-03-08,3460.0,3609.0,3460.0,3484.9,3594.0,3599.95,3570.91,4043.0,2987.05,3300992,11787552347.95,182907
2022-03-09,3605.0,3654.0,3597.05,3599.95,3640.7,3632.6,3631.79,4043.0,2987.05,2719654,9877225026.5,171411
2022-03-10,3684.0,3684.0,3615.0,3632.6,3621.05,3620.95,3639.93,4043.0,2987.05,2005441,7299662362.8,129608
