DATE,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES,Return,MA_20,MA_50,Target
2023-02-10,3520.0,3542.35,3508.15,3540.85,3528.15,3537.55,3530.08,3854.1,2926.1,1187821,4193101279.6,84631,-0.0009319796094157118,3428.9799999999996,3351.204,0
2023-02-13,3549.0,3549.0,3473.4,3537.55,3484.0,3482.4,3493.53,3854.1,2926.1,1087939,3800742542.7,77431,-0.015589885655326485,3434.3725,3352.0689999999995,1
2023-02-14,3505.0,3524.85,3495.0,3482.4,3500.0,3500.1,3511.8,3854.1,2926.1,1579818,5548005902.75,103413,0.0050827015851135915,3442.675,3353.553,1
2023-02-15,3487.0,3526.0,3460.15,3500.1,3523.95,3520.65,3496.1,3854.1,2926.1,1429449,4997503619.8,76223,0.0058712608211195505,3449.7875,3356.2589999999996,1
2023-02-16,3527.2,3575.0,3527.0,3520.65,3550.0,3558.05,3559.64,3854.1,2926.1,1618931,5762816021.75,110390,0.010623038359393933,3458.19,3359.8080000000004,0
2023-02-17,3526.15,3538.9,3490.0,3558.05,3499.2,3501.15,3514.92,3854.1,2926.1,1061369,3730623740.0,90867,-0.01599190567867237,3464.5925,3362.82,0
2023-02-20,3502.0,3522.0,3475.05,3501.15,3492.0,3487.3,3492.93,3835.6,2926.1,1296082,4527127582.25,79179,-0.00395584308013075,3470.8025000000002,3366.711,0
2023-02-21,3494.0,3508.9,3444.75,3487.3,3451.0,3451.0,3473.05,3835.6,2926.1,1139541,3957687705.45,77929,-0.010409199093854848,3472.6075000000005,3370.002,0
2023-02-22,3414.95,3447.0,3395.0,3451.0,3410.0,3401.55,3416.58,3835.6,2926.1,1218430,4162858172.0,104357,-0.014329179947841109,3470.8700000000003,3371.3910000000005,1
2023-02-23,3421.0,3452.4,3408.0,3401.55,3412.9,3413.8,3428.53,3835.6,2926.1,1441570,4942464245.25,135484,0.003601299407623104,3470.0724999999998,3372.36,0
2023-02-24,3422.5,3433.95,3382.3,3413.8,3390.0,3400.45,3410.96,3835.6,2926.1,977592,3334525092.15,79457,-0.003910598160407841,3469.5425000000005,3374.2670000000003,0
2023-02-27,3390.0,3390.0,3316.0,3400.45,3335.0,3331.85,3336.69,3835.6,2926.1,1128022,3763860179.9,88957,-0.020173800526400942,3464.4525000000003,3376.0989999999997,0
2023-02-28,3328.5,3392.0,3299.9,3331.85,3328.6,3312.85,3325.11,3835.6,2926.1,4116217,13686879251.55,147643,-0.005702537629244997,3462.16,3378.315,1
2023-03-01,3323.0,3389.0,3315.0,3312.85,3386.45,3385.7,3367.54,3835.6,2926.1,1669307,5621465689.9,105561,0.021990129344823917,3461.0275,3381.15,0
2023-03-02,3361.0,3369.9,3318.0,3385.7,3324.0,3321.45,3331.05,3835.6,2926.1,1556538,5184899943.55,112065,-0.01897687332014064,3454.0799999999995,3382.208,1
2023-03-03,3354.0,3358.0,3331.1,3321.45,3340.0,3342.15,3345.34,3835.6,2926.1,1043190,3489822005.55,89004,0.006232217856659172,3447.0725000000007,3383.857,1
2023-03-06,3361.9,3404.95,3359.0,3342.15,3377.95,3371.85,3381.71,3835.6,2926.1,1334132,4511650997.55,119719,0.00888649522014262,3442.6675000000005,3386.7269999999994,1
2023-03-08,3364.0,3396.0,3330.85,3371.85,3390.05,3390.4,3369.8,3835.6,2926.1,1844590,6215892592.95,129008,0.005501430965197285,3438.56,3389.4770000000003,0
2023-03-09,3385.0,3385.0,3330.85,3390.4,3333.0,3336.85,3354.42,3835.6,2926.1,1648500,5529757339.95,108315,-0.015794596507786696,3429.3975,3391.0239999999994,0
2023-03-10,3312.9,3337.25,3290.0,3336.85,3335.85,3331.0,3318.6,3835.6,2926.1,1024404,3399583381.8,99387,-0.0017531504263001985,3418.905,3392.5019999999995,0
2023-03-13,3333.0,3369.8,3272.0,3331.0,3286.25,3281.95,3313.09,3835.6,2926.1,1901233,6298947595.45,120533,-0.014725307715400815,3406.125,3392.7659999999996,0
2023-03-14,3280.0,3304.4,3209.4,3281.95,3221.7,3214.95,3244.96,3835.6,2926.1,2670334,8665116216.45,151178,-0.020414692484650887,3392.7525,3391.9310000000005,0
2023-03-15,3250.0,3260.35,3192.0,3214.95,3199.0,3198.9,3225.94,3835.6,2926.1,1780522,5743851297.0,165162,-0.004992301591004389,3377.6925,3390.68,0
2023-03-16,3208.0,3219.8,3172.0,3198.9,3182.0,3185.0,3193.73,3835.6,2926.1,1901060,6071480261.75,170243,-0.00434524367751421,3360.91,3388.153,0
2023-03-17,3150.5,3221.4,3144.0,3185.0,3175.0,3179.3,3178.88,3835.6,2926.1,6739966,21425539933.4,285153,-0.0017896389324960627,3341.9725,3385.446,0
2023-03-20,3169.65,3169.65,3095.05,3179.3,3146.0,3143.3,3125.39,3835.6,2926.1,2289468,7155478256.1,186340,-0.011323247255685231,3324.0800000000004,3382.09,0
2023-03-21,3143.3,3156.75,3097.45,3143.3,3111.0,3106.1,3117.9,3835.6,2926.1,1815297,5659909677.9,116265,-0.011834696020106339,3305.0199999999995,3379.9809999999998,1
2023-03-22,3130.05,3143.5,3106.1,3106.1,3129.8,3130.8,3124.38,3835.6,2926.1,1123939,3511607192.25,85984,0.007952094266121534,3289.0099999999998,3376.198,0
2023-03-23,3114.9,3146.35,3101.0,3130.8,3130.95,3124.65,3128.36,3835.6,2926.1,1372218,4292796106.4,94843,-0.0019643541586815694,3275.165,3372.9629999999997,0
2023-03-24,3148.9,3170.0,3106.0,3124.65,3110.15,3120.5,3144.39,3835.6,2926.1,1329577,4180707274.55,99584,-0.0013281487526602964,3260.5,3368.7990000000004,1
2023-03-27,3135.0,3152.75,3106.0,3120.5,3124.0,3122.3,3134.0,3835.6,2926.1,1524217,4776889691.9,87684,0.0005768306361160214,3246.5925,3364.558,0
2023-03-28,3127.0,3149.55,3110.15,3122.3,3117.0,3115.9,3129.98,3835.6,2926.1,1303530,4080026205.95,75814,-0.0020497710021458726,3235.7949999999996,3359.385,1
2023-03-29,3129.0,3150.0,3104.1,3115.9,3148.0,3138.9,3125.35,3835.6,2926.1,1740616,5440031709.6,113706,0.007381494913187181,3227.0975,3355.482,1
2023-03-31,3189.95,3213.0,3152.0,3138.9,3204.0,3205.9,3189.41,3835.6,2926.1,2382581,7599029056.2,124442,0.021345057185638172,3218.1075,3352.032,0
2023-04-03,3224.95,3224.95,3173.75,3205.9,3201.0,3200.0,3191.35,3835.6,2926.1,1521830,4856698008.65,142863,-0.0018403568420725103,3212.0350000000003,3348.232,1
2023-04-05,3185.5,3264.35,3185.5,3200.0,3240.0,3239.8,3240.85,3835.6,2926.1,2655065,8604670873.15,132453,0.012437500000000101,3206.9175000000005,3345.566,0
2023-04-06,3225.0,3257.35,3215.0,3239.8,3218.9,3220.7,3229.19,3835.6,2926.1,1703464,5500806837.65,76885,-0.005895425643558383,3199.36,3342.718,1
2023-04-10,3220.0,3272.0,3215.0,3220.7,3263.0,3263.4,3251.36,3739.0,2926.1,2203187,7163363204.95,102711,0.013257987394044823,3193.01,3339.688,0
2023-04-11,3264.0,3272.95,3192.15,3263.4,3205.0,3213.8,3223.89,3739.0,2926.1,2348779,7572201705.65,118593,-0.015198872341729452,3186.8575,3335.2380000000003,1
2023-04-12,3227.95,3260.95,3199.0,3213.8,3245.5,3241.65,3232.53,3739.0,2926.1,2417727,7815384018.7,121292,0.008665753936150322,3182.3900000000003,3331.4760000000006,0
2023-04-13,3210.0,3230.0,3180.0,3241.65,3192.0,3188.85,3193.66,3739.0,2926.1,4174070,13330566471.8,192421,-0.01628800148072751,3177.7349999999997,3327.032,0
2023-04-17,3134.1,3163.4,3070.25,3188.85,3139.0,3139.5,3111.19,3644.0,2926.1,5505048,17127231513.3,254319,-0.015475798485347303,3173.9625,3321.1490000000003,0
2023-04-18,3154.95,3156.85,3110.6,3139.5,3130.6,3130.75,3127.6,3644.0,2926.1,2617302,8185866833.9,132615,-0.00278706800445927,3170.555,3316.59,0
2023-04-19,3130.75,3140.0,3071.5,3130.75,3089.0,3089.6,3098.63,3644.0,2926.1,3298034,10219387105.8,171133,-0.013143815379701329,3165.7850000000003,3310.215,1
2023-04-20,3090.0,3113.0,3078.0,3089.6,3104.95,3104.8,3094.26,3644.0,2926.1,2419999,7488105309.45,121048,0.004919730709477044,3162.06,3303.103,1
2023-04-21,3110.0,3164.45,3100.8,3104.8,3159.0,3160.85,3135.53,3644.0,2926.1,1929184,6049023043.65,98768,0.018052692604998644,3162.9375,3296.6740000000004,1
2023-04-24,3151.1,3180.95,3126.15,3160.85,3172.0,3174.8,3151.83,3623.25,2926.1,1640676,5171132958.3,97265,0.00441336982140883,3166.3725000000004,3290.9709999999995,1
2023-04-25,3183.0,3191.2,3147.5,3174.8,3175.05,3176.0,3176.72,3623.25,2926.1,2024090,6429959859.0,88772,0.0003779765654527978,3168.6325,3285.04,1
2023-04-26,3181.0,3208.4,3181.0,3176.0,3196.0,3198.15,3197.96,3623.25,2926.1,2000029,6396014873.5,112753,0.006974181360201559,3172.3075,3278.6009999999997,0
2023-04-27,3185.0,3199.2,3170.65,3198.15,3188.0,3187.95,3182.88,3623.25,2926.1,2434446,7748559406.65,113044,-0.003189343839407277,3175.68,3271.5429999999997,1
2023-04-28,3200.4,3227.25,3196.25,3187.95,3215.0,3219.25,3213.13,3623.25,2926.1,2931312,9418688035.6,174975,0.00981822174124436,3180.5275,3265.177,1
2023-05-02,3235.0,3235.0,3210.0,3219.25,3217.0,3219.4,3222.28,3575.0,2926.1,2321159,7479433934.75,134310,4.659470373535868e-05,3185.7025000000003,3259.917,0
2023-05-03,3216.0,3216.0,3173.15,3219.4,3180.0,3179.9,3184.78,3575.0,2926.1,2468285,7860949808.85,138897,-0.01226936696278813,3187.7525,3253.513,1
2023-05-04,3180.15,3224.45,3178.0,3179.9,3217.0,3220.7,3210.2,3575.0,2926.1,1953253,6270328109.65,105190,0.01283059215698601,3188.4925,3247.514,1
2023-05-05,3220.0,3244.0,3210.05,3220.7,3227.05,3230.7,3226.43,3575.0,2926.1,1710027,5517280324.15,97481,0.0031049150805726455,3190.0275,3240.9669999999996,1
2023-05-08,3245.0,3254.85,3231.3,3230.7,3250.0,3250.6,3245.43,3575.0,2926.1,928235,3012519753.35,75785,0.006159655802148167,3190.5675,3235.9559999999997,1
2023-05-09,3252.6,3298.0,3246.0,3250.6,3292.0,3283.25,3267.91,3575.0,2926.1,1107375,3618799710.35,72883,0.010044299513935817,3193.695,3231.875,1
2023-05-10,3290.0,3306.5,3266.05,3283.25,3280.0,3286.8,3286.72,3575.0,2926.1,1559987,5127237024.2,93564,0.001081245716896495,3194.865,3228.5910000000003,0
2023-05-11,3309.0,3309.7,3272.0,3286.8,3281.05,3282.15,3293.2,3575.0,2926.1,1719623,5663054332.75,124781,-0.0014147499087258097,3198.2825000000003,3226.203,0
2023-05-12,3279.15,3290.0,3260.0,3282.15,3277.0,3274.3,3274.1,3575.0,2926.1,1027479,3364070116.35,96840,-0.0023917249363983872,3199.915,3223.413,0
2023-05-15,3284.0,3292.0,3248.35,3274.3,3251.5,3255.05,3272.51,3575.0,2926.1,1150390,3764661351.0,84958,-0.005879119201050553,3203.225,3220.505,1
2023-05-16,3256.2,3285.0,3250.45,3255.05,3255.95,3258.15,3266.6,3575.0,2926.1,986306,3221871014.75,84131,0.0009523663230979196,3209.1575000000003,3219.0310000000004,0
2023-05-17,3255.95,3280.0,3198.25,3258.15,3209.0,3208.7,3216.79,3575.0,2926.1,1588815,5110882505.4,132490,-0.015177324555345928,3213.0550000000003,3216.948,0
2023-05-18,3225.95,3228.95,3195.0,3208.7,3200.0,3199.85,3203.72,3575.0,2926.1,1369364,4387053720.55,96133,-0.0027581263440021875,3218.5675,3213.2309999999998,1
2023-05-19,3210.0,3234.5,3203.05,3199.85,3224.55,3222.85,3219.92,3575.0,2926.1,1152449,3710796199.45,74505,0.0071878369298561395,3224.4700000000003,3211.259,1
2023-05-22,3230.0,3308.45,3217.05,3222.85,3292.0,3298.7,3272.82,3575.0,2926.1,1333243,4363457756.4,116693,0.023535069891555516,3231.3625,3210.39,0
2023-05-23,3306.0,3327.95,3290.1,3298.7,3295.0,3297.05,3310.23,3575.0,2926.1,1687418,5585748304.9,140257,-0.0005001970473215156,3237.475,3208.8940000000002,1
2023-05-24,3276.0,3317.2,3276.0,3297.05,3303.5,3303.35,3302.83,3575.0,2926.1,1016555,3357504888.1,57423,0.0019107990476334713,3243.8424999999997,3207.153,0
2023-05-25,3294.0,3306.0,3267.1,3303.35,3295.0,3293.5,3287.2,3575.0,2926.1,1374917,4519633216.35,76662,-0.0029818214842508572,3248.6099999999997,3206.2860000000005,1
2023-05-26,3293.5,3338.65,3291.0,3293.5,3331.7,3328.9,3310.97,3575.0,2926.1,1791115,5930331787.45,103741,0.010748443904660787,3255.6575000000003,3206.244,0
2023-05-29,3360.8,3372.0,3312.0,3328.9,3320.7,3320.35,3333.7,3575.0,2926.1,1210372,4035020143.5,89980,-0.002568415993271067,3260.7125,3207.012,0
2023-05-30,3315.0,3326.95,3301.35,3320.35,3315.15,3316.2,3311.75,3575.0,2926.1,1344224,4451739910.3,105175,-0.0012498682367823033,3265.5525000000002,3209.0369999999994,0
2023-05-31,3309.0,3327.7,3265.15,3316.2,3286.0,3289.5,3294.05,3575.0,2926.1,5815424,19156282297.4,171593,-0.008051384114347693,3271.0325000000003,3210.8489999999997,1
2023-06-01,3314.0,3340.0,3297.5,3289.5,3322.0,3324.0,3325.54,3575.0,2926.1,1177314,3915200315.1,107605,0.010487916096671324,3276.1975,3213.6289999999995,0
2023-06-02,3326.25,3335.9,3297.45,3324.0,3306.4,3305.6,3310.69,3575.0,2926.1,2030661,6722879743.5,132777,-0.0055354993983153244,3279.9424999999997,3216.155,0
2023-06-05,3315.0,3327.0,3285.05,3305.6,3289.3,3288.9,3301.42,3575.0,2926.1,1861468,6145482702.9,94288,-0.005052032913843152,3281.8574999999996,3219.0669999999996,0
2023-06-06,3280.0,3288.85,3220.6,3288.9,3237.0,3232.3,3235.85,3575.0,2926.1,2022849,6545633590.6,158147,-0.017209401319590145,3279.31,3221.5910000000003,1
2023-06-07,3253.0,3278.85,3241.0,3232.3,3274.55,3274.9,3261.2,3575.0,2926.1,1567196,5110939240.45,82630,0.013179469727438553,3278.715,3224.473,0
2023-06-08,3261.0,3270.0,3233.0,3274.9,3236.0,3236.45,3246.4,3575.0,2926.1,1759366,5711613268.75,105766,-0.011740816513481356,3276.43,3226.7090000000003,0
2023-06-09,3245.0,3250.0,3205.35,3236.45,3210.0,3209.3,3219.25,3575.0,2926.1,1775689,5716388482.0,119166,-0.008388821084830522,3273.18,3228.485,1
2023-06-12,3215.0,3254.4,3211.0,3209.3,3248.4,3246.9,3238.21,3575.0,2926.1,2324605,7527561262.2,99385,0.011715950518804696,3272.7725,3230.9770000000003,0
2023-06-13,3260.0,3265.0,3239.0,3246.9,3244.9,3243.7,3249.64,3575.0,2926.1,1371928,4458273417.9,90189,-0.0009855554528935828,3272.05,3233.533,1
2023-06-14,3243.7,3255.85,3225.85,3243.7,3245.3,3251.05,3244.95,3575.0,2926.1,1658544,5381890991.7,92990,0.002265930881401035,3274.1675,3235.776,0
2023-06-15,3245.3,3247.45,3210.0,3251.05,3215.3,3216.3,3225.77,3575.0,2926.1,2273810,7334785641.4,104925,-0.010688854370126566,3274.99,3235.9840000000004,0
2023-06-16,3197.0,3199.4,3156.0,3216.3,3177.3,3174.9,3175.76,3575.0,2926.1,4156189,13199071871.5,214155,-0.012871933588284756,3272.5924999999997,3235.482,1
2023-06-19,3190.0,3214.9,3175.0,3174.9,3207.1,3210.4,3194.51,3575.0,2926.1,1468186,4690130908.9,88271,0.01118145453400099,3268.1775000000002,3234.8940000000002,1
2023-06-20,3214.0,3232.5,3201.05,3210.4,3229.9,3227.7,3218.86,3575.0,2926.1,1528452,4919876426.1,72353,0.005388736606030342,3264.71,3235.034,1
2023-06-21,3250.0,3261.4,3223.95,3227.7,3257.0,3258.2,3247.51,3575.0,2926.1,1645987,5345359097.25,91009,0.009449453170988553,3262.4525000000003,3234.93,0
2023-06-22,3260.0,3267.65,3230.1,3258.2,3240.5,3238.5,3246.23,3575.0,2926.1,1529603,4965444088.75,83159,-0.0060462832238659114,3259.7025000000003,3235.4239999999995,0
2023-06-23,3237.3,3249.4,3209.15,3238.5,3213.9,3216.35,3221.22,3575.0,2926.1,1119505,3606176034.7,67908,-0.0068395862281921405,3254.075,3234.9179999999997,0
2023-06-26,3205.0,3213.9,3173.0,3216.35,3190.0,3189.65,3189.39,3575.0,2926.1,1978803,6311173590.25,107706,-0.008301335364621298,3247.54,3234.9339999999997,1
2023-06-27,3202.0,3209.65,3182.3,3189.65,3197.3,3197.35,3194.42,3575.0,2926.1,863542,2758515355.75,67679,0.002414057968742611,3241.5975,3236.091,1
2023-06-28,3208.0,3230.95,3193.4,3197.35,3221.0,3215.45,3215.84,3575.0,2926.1,1575872,5067755614.75,125121,0.0056609379642516,3237.8949999999995,3237.785,1
2023-06-30,3220.0,3310.0,3214.1,3215.45,3298.4,3302.25,3280.38,3575.0,2926.1,2672406,8766501093.15,205777,0.026994666376401577,3236.8075,3242.0380000000005,0
2023-07-03,3314.3,3318.8,3268.75,3302.25,3274.0,3272.3,3286.37,3575.0,2926.1,1687264,5544970019.55,120543,-0.00906957377545603,3235.1425,3245.388,1
2023-07-04,3290.0,3315.0,3277.3,3272.3,3307.0,3308.85,3298.36,3575.0,2926.1,1656681,5464337453.05,100235,0.011169513797634645,3236.14,3248.348,1
2023-07-05,3320.0,3329.0,3305.0,3308.85,3322.0,3319.95,3318.57,3575.0,2926.1,1453008,4821906492.95,92949,0.0033546398295480895,3240.5225,3251.2509999999997,1
2023-07-06,3306.55,3328.45,3302.0,3319.95,3321.3,3322.9,3314.41,3575.0,2926.1,1848238,6125814363.75,82587,0.0008885675989096509,3242.9224999999997,3254.1890000000003,1
2023-07-07,3302.0,3356.9,3302.0,3322.9,3321.0,3329.25,3334.15,3575.0,2926.1,1789326,5965881074.45,130328,0.001910981371693321,3247.5625,3256.811,0
2023-07-10,3324.75,3324.75,3265.2,3329.25,3277.0,3271.95,3283.62,3575.0,2926.1,1407431,4621463700.65,113059,-0.017211083577382325,3250.695,3258.491,1
2023-07-11,3295.0,3295.0,3260.8,3271.95,3272.0,3272.4,3277.42,3575.0,2926.1,1110172,3638501368.95,89756,0.00013753266400784447,3251.9700000000003,3259.5539999999996,0
2023-07-12,3280.95,3289.15,3250.1,3272.4,3260.95,3259.9,3266.42,3575.0,2926.1,1515240,4949416309.1,120424,-0.003819826427087114,3252.7799999999997,3260.364,1
2023-07-13,3284.0,3367.45,3272.75,3259.9,3344.5,3340.55,3338.97,3575.0,2926.1,4585146,15309671101.45,245158,0.02474002270008291,3257.255,3263.577,1
2023-07-14,3365.0,3524.85,3352.0,3340.55,3509.0,3514.65,3443.41,3575.0,2926.1,6306101,21714518276.5,318436,0.052117166334884946,3272.1725,3269.4559999999997,0
2023-07-17,3510.0,3549.9,3477.05,3514.65,3488.0,3491.7,3512.83,3575.0,2926.1,2743228,9636496606.9,221755,-0.0065298109342325494,3288.0125,3274.6760000000004,1
2023-07-18,3476.0,3524.0,3465.0,3491.7,3492.45,3496.85,3496.72,3575.0,2926.1,2600090,9091781942.5,159053,0.001474926253687281,3302.335,3279.6010000000006,0
2023-07-19,3500.0,3516.85,3445.65,3496.85,3469.0,3470.05,3476.09,3575.0,2926.1,2405370,8361286032.75,131215,-0.007664040493587043,3314.4525000000003,3283.337,0
2023-07-20,3453.1,3478.9,3436.05,3470.05,3461.6,3463.3,3453.22,3575.0,2926.1,1715404,5923659535.2,99611,-0.0019452169277099918,3324.7074999999995,3286.8669999999997,0
2023-07-21,3404.05,3434.9,3359.05,3463.3,3374.0,3368.3,3396.22,3575.0,2926.1,3770223,12804501433.35,167464,-0.027430485375220193,3331.1974999999998,3288.59,1
2023-07-24,3381.0,3413.45,3372.1,3368.3,3393.0,3394.75,3397.83,3575.0,2926.1,1680132,5708798867.65,124293,0.007852625953745251,3340.1175000000003,3290.9990000000003,1
2023-07-25,3397.5,3406.8,3380.2,3394.75,3400.0,3399.15,3396.67,3575.0,2926.1,1272980,4323895800.15,134482,0.0012961190072906525,3350.5925,3293.881,0
2023-07-26,3400.35,3420.85,3385.0,3399.15,3394.0,3388.3,3399.91,3575.0,2926.1,1066803,3627035565.2,101692,-0.0031919744642042724,3360.1400000000003,3296.4839999999995,1
2023-07-27,3394.95,3411.65,3385.05,3388.3,3398.0,3396.9,3395.09,3575.0,2926.1,1701769,5777660069.25,125535,0.0025381459729068023,3369.2125,3300.2480000000005,0
2023-07-28,3385.0,3393.7,3331.0,3396.9,3354.0,3355.4,3352.74,3575.0,2926.1,2599831,8716557269.3,127470,-0.012217021401866424,3371.8700000000003,3303.3590000000004,1
2023-07-31,3364.4,3426.65,3360.9,3355.4,3415.0,3421.45,3406.98,3575.0,2926.1,2743678,9347645416.85,121298,0.01968468736961304,3379.3275000000003,3307.3309999999997,1
2023-08-01,3415.0,3460.0,3415.0,3421.45,3450.1,3452.05,3443.71,3575.0,2926.1,1956167,6736474356.4,101249,0.008943576553800403,3386.4875,3310.3979999999997,0
2023-08-02,3434.95,3446.4,3413.6,3452.05,3433.0,3440.65,3435.39,3575.0,2926.1,1914899,6578428884.55,116337,-0.003302385539027508,3392.5225,3313.27,0
2023-08-03,3420.0,3433.25,3368.0,3440.65,3397.0,3399.95,3397.85,3575.0,2926.1,2026351,6885230549.2,136745,-0.011829160187755261,3396.375,3315.202,1
2023-08-04,3401.25,3471.0,3401.25,3399.95,3441.05,3443.55,3445.2,3575.0,2926.1,2248493,7746518305.9,118974,0.012823717995853023,3402.09,3318.203,1
2023-08-07,3453.95,3488.0,3441.25,3443.55,3482.9,3484.05,3467.58,3575.0,2926.1,1853889,6428512875.3,108103,0.011761118613059285,3412.6949999999997,3321.3059999999996,0
2023-08-08,3484.05,3489.95,3456.6,3484.05,3469.0,3470.6,3470.86,3575.0,2926.1,1634225,5672169905.3,119523,-0.0038604497639243007,3422.6049999999996,3324.3109999999997,0
2023-08-09,3464.9,3467.0,3425.05,3470.6,3460.85,3462.5,3449.06,3575.0,2926.1,1794589,6189641425.5,89275,-0.0023338903935918864,3432.7349999999997,3327.237,0
2023-08-10,3450.0,3464.9,3430.05,3462.5,3448.25,3442.1,3442.07,3575.0,2926.1,1096701,3774918908.55,76539,-0.005891696750902509,3437.8125,3330.289,1
2023-08-11,3438.1,3466.65,3414.0,3442.1,3444.5,3448.8,3444.54,3575.0,2926.1,1679974,5786738907.2,142622,0.0019464861567066727,3434.5199999999995,3332.785,1
2023-08-14,3440.7,3455.0,3411.0,3448.8,3448.0,3449.85,3434.19,3575.0,2926.1,1190425,4088141282.4,145261,0.0003044537230341149,3432.4275000000002,3335.67,1
2023-08-16,3450.0,3466.0,3435.2,3449.85,3450.7,3458.4,3453.07,3575.0,2926.1,1328445,4587215413.45,102457,0.0024783686247229486,3430.505,3339.06,0
2023-08-17,3455.0,3460.8,3413.2,3458.4,3425.9,3435.75,3435.28,3575.0,2926.1,1843241,6332040272.5,122489,-0.006549271339347684,3428.79,3343.1289999999995,0
2023-08-18,3410.0,3410.0,3356.5,3435.75,3368.0,3367.1,3373.82,3575.0,2926.1,2526749,8524793143.1,150157,-0.019981081277741453,3423.9799999999996,3344.973,1
2023-08-21,3375.0,3409.75,3372.0,3367.1,3400.05,3401.65,3396.9,3575.0,2926.1,1375579,4672710451.45,90178,0.010261055507706951,3425.6475,3348.2769999999996,0
2023-08-22,3400.0,3411.0,3365.05,3401.65,3383.1,3382.15,3379.46,3575.0,2926.1,1222012,4129742131.95,105529,-0.005732512163214909,3425.0175000000004,3351.7340000000004,1
2023-08-23,3388.0,3402.0,3376.0,3382.15,3389.2,3398.25,3392.66,3575.0,2926.1,1330046,4512393621.55,74093,0.004760285617136928,3424.9725,3354.7610000000004,0
2023-08-24,3408.0,3413.05,3378.1,3398.25,3391.0,3387.75,3392.89,3575.0,2926.1,1152881,3911601781.55,83377,-0.003089825645552824,3424.9449999999997,3357.6420000000003,0
2023-08-25,3375.0,3385.8,3350.25,3387.75,3374.0,3381.3,3371.84,3575.0,2926.1,1158046,3904744950.05,87415,-0.0019039185299977168,3424.165,3360.2470000000003,0
2023-08-28,3394.0,3394.0,3360.1,3381.3,3373.0,3375.55,3374.18,3575.0,2926.1,1037485,3500663941.25,80009,-0.00170052938219023,3425.1724999999997,3363.4319999999993,1
2023-08-29,3381.05,3389.55,3365.0,3375.55,3375.0,3376.15,3375.62,3575.0,2926.1,944517,3188333020.15,68937,0.00017774881130483422,3422.9075,3367.4570000000003,1
2023-08-30,3398.0,3408.1,3383.05,3376.15,3391.0,3390.95,3397.7,3575.0,2926.1,1188200,4037149090.8,83244,0.0043836914829020746,3419.8525,3371.0679999999998,0
2023-08-31,3401.0,3417.4,3343.65,3390.95,3361.0,3356.8,3369.12,3575.0,2926.1,3417652,11514468309.55,125169,-0.010070924077323351,3415.66,3373.65,1
2023-09-01,3366.0,3389.0,3356.8,3356.8,3374.0,3379.2,3379.92,3575.0,2926.1,1277950,4319372822.65,148744,0.006673021925643452,3414.6225000000004,3376.07,1
2023-09-04,3378.0,3432.85,3370.05,3379.2,3418.5,3418.5,3405.13,3575.0,2926.1,1828332,6225711646.35,114654,0.011629971590909172,3413.37,3379.67,1
2023-09-05,3420.0,3447.0,3405.15,3418.5,3425.65,3429.35,3430.4,3575.0,2926.1,1501842,5151924571.65,100120,0.0031739066842182417,3410.6349999999998,3383.93,1
2023-09-06,3434.0,3443.9,3398.1,3429.35,3421.6,3429.9,3424.44,3575.0,2926.1,1314818,4502511185.6,99523,0.00016038024698561415,3408.6,3388.735,1
2023-09-07,3430.8,3460.0,3422.3,3429.9,3458.0,3455.25,3443.88,3575.0,2926.1,1885092,6492039521.45,143528,0.007390886031662713,3408.2375,3393.893,0
2023-09-08,3455.25,3465.0,3435.05,3455.25,3445.0,3441.9,3446.91,3575.0,2926.1,1518917,5235563741.25,88984,-0.0038636856956804078,3408.2275,3398.4219999999996,1
2023-09-11,3462.0,3485.7,3445.0,3441.9,3481.0,3480.65,3471.77,3575.0,2926.1,1783604,6192269892.25,111418,0.011258316627444254,3409.8199999999997,3401.99,1
2023-09-12,3492.0,3589.9,3483.0,3480.65,3572.6,3580.8,3550.35,3589.9,2926.1,4476016,15891401853.45,242752,0.028773361297458777,3416.3675000000003,3408.16,0
2023-09-13,3571.1,3588.85,3545.0,3580.8,3561.5,3567.85,3568.13,3589.9,2926.1,1754929,6261806697.4,138829,-0.003616510277033136,3421.84,3413.34,0
2023-09-14,3570.05,3597.7,3545.6,3567.85,3562.35,3560.05,3563.35,3597.7,2926.1,2604721,9281527868.2,146192,-0.0021861905629440015,3428.0550000000003,3418.1420000000003,1
2023-09-15,3567.85,3607.35,3562.45,3560.05,3591.55,3598.3,3591.93,3607.35,2926.1,2952897,10606611878.75,139252,0.01074423112034939,3439.6150000000002,3423.65,1
2023-09-18,3580.05,3619.3,3575.25,3598.3,3605.0,3606.15,3605.1,3619.3,2926.1,1395753,5031835082.65,97296,0.002181585748825876,3449.84,3429.188,0
2023-09-20,3580.0,3625.0,3580.0,3606.15,3600.1,3606.05,3612.14,3625.0,2926.1,1649396,5957855338.4,127927,-2.7730405002590608e-05,3461.0350000000008,3435.87,0
2023-09-21,3588.55,3605.0,3528.0,3606.05,3586.0,3585.3,3559.97,3625.0,2926.1,2004073,7134447228.5,151219,-0.0057542186048445965,3470.3875,3442.1280000000006,1
